CustomerType,ArrivalTime,SQ1,SQ2,SQ3,SQ5,SQ5,SQ6,SQ7,SQ8,LES,NbAgents,WaitingTime
30175,39956.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39653.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39686.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39815.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38956.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39350.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30175,39022.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39501.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30172,40034.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39815.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40081.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39759.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39715.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40151.0,0,0,0,0,0,0,0,0,0.0,0,12.0
30560,40041.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40026.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40035.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30175,40078.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,39397.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39980.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40047.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40166.0,0,0,0,0,0,0,0,0,0.0,0,4.0
30560,40128.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30241,39866.0,0,0,0,1,0,0,0,0,0.0,0,19.0
30560,39987.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39806.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40018.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,39840.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39550.0,0,1,0,0,1,0,0,0,0.0,0,1.0
30560,40195.0,0,0,1,1,0,0,0,0,0.0,0,5.0
30175,39406.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39909.0,0,0,0,0,0,0,0,0,0.0,0,9.0
30181,39776.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40191.0,0,0,1,0,0,0,0,0,0.0,0,4.0
30181,40063.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40235.0,0,0,1,0,0,0,0,0,0.0,0,17.0
30175,40174.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38942.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40129.0,0,1,1,0,0,0,0,0,0.0,0,1.0
30175,40218.0,1,0,0,1,0,0,0,0,0.0,0,6.0
30560,40171.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40191.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,40129.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,40020.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40192.0,0,0,1,1,0,0,0,0,0.0,0,6.0
30175,39898.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40156.0,0,0,0,1,0,0,0,0,0.0,0,3.0
30175,40071.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40178.0,0,0,0,0,0,0,0,0,0.0,0,6.0
30560,40281.0,1,1,0,0,0,0,0,0,0.0,0,6.0
30175,39967.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39616.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39711.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40250.0,2,0,0,0,0,0,0,0,0.0,0,12.0
30181,40048.0,0,0,0,2,0,0,0,0,0.0,0,1.0
30175,40099.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40233.0,0,0,0,0,0,0,0,0,0.0,0,14.0
30560,40392.0,0,0,0,0,0,0,0,0,0.0,0,8.0
30172,40030.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40409.0,3,0,0,1,0,0,0,0,0.0,0,8.0
30066,40229.0,0,0,0,0,0,0,0,0,0.0,0,3.0
30175,39978.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30066,40363.0,1,2,0,0,0,0,0,0,0.0,0,12.0
30181,40215.0,1,0,0,0,0,0,0,0,0.0,0,5.0
30560,40256.0,2,0,0,0,0,0,0,0,0.0,0,9.0
30175,40296.0,2,0,0,1,0,0,0,0,0.0,0,27.0
30175,40135.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40198.0,2,0,2,0,0,0,0,0,0.0,0,23.0
30175,40287.0,1,0,1,1,0,0,0,0,0.0,0,20.0
30175,40089.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40250.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30179,40316.0,2,0,1,0,0,0,0,0,0.0,0,32.0
30175,40018.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40103.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40423.0,1,0,0,0,0,0,0,0,0.0,0,30.0
30175,40196.0,1,0,2,0,0,0,0,0,0.0,0,10.0
30175,40476.0,2,0,1,1,0,0,1,0,0.0,0,20.0
30172,40357.0,1,1,0,1,0,0,0,0,0.0,0,12.0
30241,40451.0,2,1,1,0,0,0,0,0,0.0,0,26.0
30181,40067.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,40364.0,1,2,0,0,0,1,0,0,0.0,0,14.0
30175,40256.0,1,0,0,0,0,0,0,0,0.0,0,7.0
30175,40083.0,0,0,0,0,0,0,0,0,0.0,0,3.0
30175,40276.0,0,1,0,0,0,0,0,0,0.0,0,12.0
30175,40378.0,3,1,0,0,0,0,0,0,0.0,0,13.0
30175,40397.0,1,0,2,0,0,0,0,0,0.0,0,13.0
30175,40139.0,0,0,0,0,0,0,0,0,0.0,0,3.0
30181,40084.0,1,0,0,0,0,0,0,0,0.0,0,2.0
30175,40263.0,1,1,1,0,0,0,0,0,0.0,0,1.0
30175,40120.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,40033.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30175,40337.0,1,0,1,1,1,0,0,0,0.0,0,29.0
30172,40478.0,3,0,1,1,0,0,0,0,0.0,0,32.0
30181,39910.0,1,0,0,0,0,0,0,0,0.0,0,3.0
30175,40578.0,0,0,0,0,0,1,0,0,0.0,0,1.0
30179,40230.0,0,0,0,0,0,1,0,0,0.0,0,1.0
30175,39699.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40353.0,1,1,0,1,0,0,0,0,0.0,0,9.0
30560,40524.0,2,1,2,0,0,0,0,0,0.0,0,43.0
30175,40541.0,2,1,2,0,0,0,0,0,0.0,0,26.0
30560,40487.0,3,2,1,1,0,0,0,0,0.0,0,45.0
30172,40527.0,2,0,3,0,0,0,0,0,0.0,0,45.0
30175,40256.0,2,0,1,0,0,0,0,0,0.0,0,3.0
30175,40480.0,3,1,1,1,0,0,0,0,0.0,0,41.0
30175,40509.0,2,2,1,0,0,0,0,0,0.0,0,34.0
30181,40284.0,1,0,1,0,0,0,0,0,0.0,0,14.0
30181,40407.0,2,0,0,0,0,0,0,0,0.0,0,3.0
30560,40416.0,3,0,0,0,0,0,0,0,0.0,0,4.0
30175,39983.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40393.0,0,0,1,0,0,0,0,0,0.0,0,13.0
30175,40196.0,0,0,2,0,0,0,0,0,0.0,0,6.0
30172,39854.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,40451.0,2,1,1,0,0,0,1,0,0.0,0,39.0
30175,40408.0,2,0,0,1,0,0,0,0,0.0,0,10.0
30560,40670.0,3,1,3,1,2,0,0,0,0.0,0,65.0
30175,40393.0,0,0,2,0,0,0,0,0,0.0,0,17.0
30560,40622.0,2,0,1,1,0,0,0,0,0.0,0,42.0
30175,40583.0,0,0,0,0,0,1,0,0,0.0,0,1.0
30560,40668.0,3,1,2,1,2,0,0,0,0.0,0,64.0
30172,40714.0,2,0,6,0,2,0,0,0,0.0,0,63.0
30560,40517.0,3,1,1,0,0,0,0,0,0.0,0,36.0
30175,40330.0,0,0,1,0,1,0,0,0,0.0,0,16.0
30241,40555.0,2,1,1,0,0,0,0,0,0.0,0,15.0
30560,40449.0,2,1,0,0,0,0,0,0,0.0,0,22.0
30560,40596.0,2,1,0,0,0,0,0,0,0.0,0,50.0
30175,40365.0,1,3,0,0,0,1,0,0,0.0,0,21.0
30175,40530.0,2,1,3,0,0,0,0,0,0.0,0,1.0
30175,40367.0,1,3,0,0,0,1,0,0,0.0,0,21.0
30175,40534.0,1,1,2,0,0,0,0,0,0.0,0,26.0
30560,40651.0,3,1,2,2,1,0,0,0,0.0,0,64.0
30175,40447.0,1,0,0,0,0,0,0,0,0.0,0,12.0
30175,40109.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40615.0,2,0,1,0,0,0,0,0,0.0,0,43.0
30175,40456.0,1,1,2,0,0,0,1,0,0.0,0,29.0
30175,40714.0,0,0,6,0,2,0,0,0,0.0,0,50.0
30181,40334.0,1,0,1,0,1,0,0,0,0.0,0,21.0
30560,40629.0,2,0,2,1,0,0,0,0,0.0,0,60.0
30172,40826.0,4,1,1,1,0,0,0,0,0.0,0,40.0
30172,40219.0,2,0,0,1,0,0,0,0,0.0,0,5.0
30175,40726.0,4,2,5,0,1,0,0,0,0.0,0,66.0
30175,40378.0,2,1,0,0,0,0,0,0,0.0,0,10.0
30066,40572.0,0,1,0,0,0,0,0,0,0.0,0,23.0
30172,40260.0,2,0,1,0,0,0,0,0,0.0,0,21.0
30560,40712.0,0,0,5,0,2,0,0,0,0.0,0,53.0
30181,40473.0,2,0,1,0,0,0,1,0,0.0,0,25.0
30175,40714.0,1,0,6,0,2,0,0,0,0.0,0,58.0
30172,40485.0,4,1,1,1,0,0,0,0,0.0,0,40.0
30560,40834.0,4,2,0,1,1,0,0,0,0.0,0,40.0
30560,40698.0,1,1,4,1,2,0,0,0,0.0,0,51.0
30175,40747.0,6,2,4,0,1,0,0,0,0.0,0,53.0
30560,40792.0,5,0,1,0,2,0,0,0,0.0,0,37.0
30175,40584.0,1,0,0,0,0,1,0,0,0.0,0,9.0
30560,40872.0,1,0,1,2,0,0,0,0,0.0,0,22.0
30172,40721.0,3,1,5,0,1,0,0,0,0.0,0,61.0
30181,40804.0,4,0,1,0,1,0,0,0,0.0,0,49.0
30175,40647.0,2,1,2,2,1,0,0,0,0.0,0,61.0
30175,40472.0,1,0,1,0,0,0,1,0,0.0,0,20.0
30175,40770.0,7,2,1,0,2,0,0,0,0.0,0,44.0
30175,40791.0,4,0,1,0,2,0,0,0,0.0,0,30.0
30175,40805.0,4,0,1,1,1,0,0,0,0.0,0,56.0
30175,40290.0,1,0,0,1,0,0,0,0,0.0,0,26.0
30175,40810.0,4,0,1,1,1,0,0,0,0.0,0,47.0
30179,40694.0,1,1,4,1,1,0,0,0,0.0,0,38.0
30175,40634.0,2,0,3,1,1,0,0,0,0.0,0,56.0
30175,40594.0,1,1,0,0,0,1,0,0,0.0,0,44.0
30560,40301.0,3,0,0,0,0,0,0,0,0.0,0,40.0
30172,40447.0,2,0,0,0,0,0,0,0,0.0,0,13.0
30560,40744.0,6,2,3,0,1,0,0,0,0.0,0,49.0
30179,40834.0,4,2,0,1,0,0,0,0,0.0,0,35.0
30172,40903.0,3,2,4,2,0,0,0,0,0.0,0,78.0
30179,40630.0,2,0,3,1,0,0,0,0,0.0,0,59.0
30560,40874.0,1,0,3,2,0,0,0,0,0.0,0,32.0
30175,40896.0,1,2,4,2,0,0,0,0,0.0,0,58.0
30175,40803.0,3,0,1,0,1,0,0,0,0.0,0,25.0
30181,40647.0,2,1,2,1,1,0,0,0,0.0,0,53.0
30175,40964.0,4,6,5,1,1,1,0,0,0.0,0,126.0
30172,40953.0,4,4,5,1,1,1,0,0,0.0,0,128.0
30560,40874.0,1,0,2,2,0,0,0,0,0.0,0,30.0
30175,40768.0,6,2,1,0,2,0,0,0,0.0,0,38.0
30181,40874.0,1,0,4,2,0,0,0,0,0.0,0,51.0
30175,40728.0,5,2,5,0,1,0,0,0,0.0,0,60.0
30066,40934.0,4,4,4,1,0,0,0,0,0.0,0,130.0
30179,40665.0,3,1,2,1,1,0,0,0,0.0,0,52.0
30172,40892.0,2,1,4,2,0,0,0,0,0.0,0,87.0
30179,40747.0,7,2,4,0,1,0,0,0,0.0,0,50.0
30175,40659.0,3,1,3,1,1,0,0,0,0.0,0,1.0
30172,40585.0,1,0,0,0,0,1,0,0,0.0,0,18.0
30560,40884.0,2,1,3,4,0,0,0,0,0.0,0,79.0
30560,40906.0,3,4,3,2,0,0,0,0,0.0,0,90.0
30172,40641.0,2,0,3,1,1,0,0,0,0.0,0,62.0
30175,40721.0,3,2,5,0,1,0,0,0,0.0,0,58.0
30560,40933.0,4,4,3,1,0,0,0,0,0.0,0,117.0
30175,40880.0,1,0,3,3,0,0,0,0,0.0,0,49.0
30560,40680.0,2,1,4,1,2,0,0,0,0.0,0,67.0
30172,40905.0,3,3,3,2,0,0,0,0,0.0,0,77.0
30179,40141.0,1,0,0,0,0,0,0,0,0.0,0,7.0
30175,40898.0,2,2,4,2,0,0,0,0,0.0,0,79.0
30175,40719.0,2,1,5,0,1,0,0,0,0.0,0,61.0
30179,41104.0,6,3,3,1,1,0,1,0,0.0,0,107.0
30560,41000.0,5,5,3,1,1,2,0,0,0.0,0,110.0
30560,41047.0,6,6,4,1,1,2,1,0,0.0,0,126.0
30175,41065.0,6,6,4,2,1,1,1,0,0.0,0,108.0
30560,41081.0,7,6,3,1,1,1,1,0,0.0,0,122.0
30560,40942.0,4,4,4,0,1,1,0,0,0.0,0,125.0
30560,40964.0,4,6,4,1,1,1,0,0,0.0,0,119.0
30179,41223.0,3,1,3,1,1,0,1,0,0.0,0,72.0
30175,41012.0,6,5,4,1,2,2,0,0,0.0,0,112.0
30175,40933.0,3,4,3,1,0,0,0,0,0.0,0,98.0
30172,40819.0,5,0,1,1,1,0,0,0,0.0,0,50.0
30179,40736.0,6,2,3,0,0,0,0,0,0.0,0,53.0
30179,40934.0,4,4,4,1,0,1,0,0,0.0,0,100.0
30181,40862.0,1,2,1,1,1,0,0,0,0.0,0,28.0
30181,41173.0,5,2,5,0,2,0,0,0,0.0,0,1.0
30175,40956.0,3,6,5,1,1,1,0,0,0.0,0,129.0
30181,41051.0,6,6,4,1,1,2,1,0,0.0,0,118.0
30175,40829.0,3,2,1,1,0,0,0,0,0.0,0,36.0
30241,41015.0,7,5,4,1,2,2,0,0,0.0,0,135.0
30175,40627.0,1,0,2,1,0,0,0,0,0.0,0,44.0
30175,41186.0,4,1,4,0,2,0,1,0,0.0,0,83.0
30175,40592.0,1,1,0,0,0,1,0,0,0.0,0,34.0
30175,41093.0,5,4,3,1,1,1,1,0,0.0,0,113.0
30175,41100.0,5,4,3,1,1,0,1,0,0.0,0,116.0
30172,41246.0,2,1,5,1,1,0,1,0,0.0,0,61.0
30175,40500.0,1,2,1,0,0,0,0,0,0.0,0,32.0
30175,40932.0,2,4,3,1,0,0,0,0,0.0,0,85.0
30181,40953.0,4,4,5,0,1,1,0,0,0.0,0,121.0
30179,40779.0,7,1,1,0,2,0,0,0,0.0,0,42.0
30560,41130.0,5,2,3,1,2,0,1,0,0.0,0,90.0
30175,41314.0,1,0,3,1,0,0,1,0,0.0,0,59.0
30172,41037.0,6,5,4,1,1,2,1,0,0.0,0,128.0
30560,41121.0,5,2,2,1,2,0,1,0,0.0,0,104.0
30175,41339.0,3,1,1,1,0,0,1,0,0.0,0,38.0
30560,41256.0,2,2,5,1,1,0,1,0,0.0,0,64.0
30560,40895.0,1,2,3,2,0,0,0,0,0.0,0,82.0
30172,40968.0,5,6,5,1,1,1,0,0,0.0,0,135.0
30172,40956.0,3,5,5,1,1,1,0,0,0.0,0,126.0
30179,41118.0,6,2,2,1,2,0,1,0,0.0,0,106.0
30172,40882.0,2,0,3,4,0,0,0,0,0.0,0,58.0
30560,41282.0,1,1,4,1,1,0,0,0,0.0,0,39.0
30560,41189.0,5,1,4,0,2,0,1,0,0.0,0,85.0
30175,40816.0,4,0,1,1,1,0,0,0,0.0,0,44.0
30172,40939.0,4,4,4,0,1,1,0,0,0.0,0,126.0
30175,41154.0,4,2,4,1,2,0,0,0,0.0,0,76.0
30560,41344.0,3,2,1,1,0,0,1,0,0.0,0,40.0
30175,41129.0,4,2,3,1,2,0,1,0,0.0,0,91.0
30172,40989.0,5,4,4,1,1,2,0,0,0.0,0,115.0
30179,41454.0,4,1,4,1,5,0,0,0,0.0,0,68.0
30175,40977.0,5,7,5,1,1,2,0,0,0.0,0,117.0
30175,41030.0,6,5,4,1,2,2,1,0,0.0,0,118.0
30175,41009.0,5,5,4,1,2,2,0,0,0.0,0,109.0
30175,41290.0,0,1,5,1,1,0,0,0,0.0,0,49.0
30560,41356.0,5,2,2,1,0,0,1,0,0.0,0,66.0
30560,41231.0,2,1,3,1,1,0,1,0,0.0,0,67.0
30560,41358.0,5,2,3,1,0,0,1,0,0.0,0,76.0
30172,41158.0,5,2,5,1,2,0,0,0,0.0,0,103.0
30179,41427.0,4,1,4,1,2,0,0,0,0.0,0,66.0
30175,41316.0,2,0,3,1,0,0,1,0,0.0,0,64.0
30560,41294.0,1,1,4,1,1,0,0,0,0.0,0,68.0
30172,41485.0,3,1,7,1,4,0,0,0,0.0,0,88.0
30175,40865.0,1,2,1,2,1,0,0,0,0.0,0,27.0
30181,40881.0,2,0,3,3,0,0,0,0,0.0,0,57.0
30179,41432.0,4,1,4,1,4,0,0,0,0.0,0,68.0
30179,41007.0,5,5,4,1,1,2,0,0,0.0,0,113.0
30175,41372.0,9,2,3,0,0,0,0,0,0.0,0,87.0
30179,41431.0,4,1,4,1,3,0,0,0,0.0,0,68.0
30560,41456.0,4,1,4,1,6,0,0,0,0.0,0,80.0
30241,41175.0,4,2,4,0,2,0,0,0,0.0,0,87.0
30175,41353.0,3,2,2,1,0,0,1,0,0.0,0,33.0
30181,41404.0,6,1,3,0,2,0,0,0,0.0,0,72.0
30172,41385.0,7,0,2,0,1,0,0,0,0.0,0,76.0
30560,41476.0,4,1,6,2,4,0,0,0,0.0,0,96.0
30175,41524.0,4,2,6,2,1,1,0,0,0.0,0,72.0
30179,41372.0,10,2,3,0,0,0,0,0,0.0,0,93.0
30175,41353.0,4,2,2,1,0,0,1,0,0.0,0,43.0
30175,41472.0,3,1,4,2,5,0,0,0,0.0,0,79.0
30175,41548.0,5,2,4,3,2,1,1,0,0.0,0,93.0
30175,41205.0,5,1,4,1,2,0,1,0,0.0,0,78.0
30560,41410.0,5,1,3,1,2,0,0,0,0.0,0,76.0
30175,41363.0,6,2,3,1,0,0,1,0,0.0,0,56.0
30560,41419.0,5,1,4,1,2,0,0,0,0.0,0,70.0
30560,41474.0,4,1,4,2,4,0,0,0,0.0,0,73.0
30181,40852.0,4,2,1,1,1,0,0,0,0.0,0,36.0
30560,41475.0,4,1,5,2,4,0,0,0,0.0,0,84.0
30066,41486.0,3,2,7,1,4,0,0,0,0.0,0,93.0
30172,41330.0,3,0,1,1,0,0,1,0,0.0,0,50.0
30175,41363.0,5,2,3,1,0,0,1,0,0.0,0,46.0
30560,41434.0,4,1,4,1,5,0,0,0,0.0,0,68.0
30172,41459.0,4,1,5,1,6,0,0,0,0.0,0,80.0
30175,41680.0,5,4,1,3,0,0,0,0,0.0,0,67.0
30175,41367.0,7,2,3,0,0,0,0,0,0.0,0,74.0
30172,41537.0,5,2,5,2,1,1,1,0,0.0,0,90.0
30181,41612.0,5,2,1,1,1,0,1,0,0.0,0,81.0
30560,41229.0,3,1,2,1,1,0,1,0,0.0,0,64.0
30560,41156.0,5,2,4,1,2,0,0,0,0.0,0,106.0
30560,41518.0,4,2,5,2,1,1,0,0,0.0,0,71.0
30175,41444.0,4,1,4,1,5,0,0,0,0.0,0,81.0
30181,41462.0,3,1,5,1,6,0,0,0,0.0,0,62.0
30560,41583.0,5,1,1,2,2,0,1,0,0.0,0,88.0
30181,41627.0,4,3,1,2,1,0,0,0,0.0,0,78.0
30175,40412.0,2,0,0,0,0,0,0,0,0.0,0,11.0
30181,41546.0,5,2,5,2,2,1,1,0,0.0,0,94.0
30179,41390.0,6,1,3,0,1,0,0,0,0.0,0,83.0
30175,41600.0,4,1,1,1,1,0,1,0,0.0,0,87.0
30172,41691.0,8,5,1,4,0,0,0,0,0.0,0,120.0
30241,41296.0,1,1,5,0,0,0,0,0,0.0,0,68.0
30172,41342.0,3,1,1,1,0,0,1,0,0.0,0,35.0
30175,41534.0,4,2,6,2,1,1,1,0,0.0,0,89.0
30066,40976.0,5,7,5,1,1,1,0,0,0.0,0,119.0
30172,41685.0,8,4,1,4,0,0,0,0,0.0,0,110.0
30175,41371.0,8,2,3,0,0,0,0,0,0.0,0,79.0
30175,41683.0,7,4,1,4,0,0,0,0,0.0,0,94.0
30172,41605.0,5,1,1,1,1,0,1,0,0.0,0,87.0
30172,41074.0,7,5,3,2,1,1,1,0,0.0,0,110.0
30560,41791.0,8,3,3,3,1,0,1,0,0.0,0,91.0
30181,41734.0,7,3,2,3,0,0,0,0,0.0,0,101.0
30175,41628.0,4,2,1,3,1,0,0,0,0.0,0,90.0
30175,41662.0,4,4,2,2,0,0,0,0,0.0,0,79.0
30560,41755.0,5,3,2,3,0,0,0,0,0.0,0,93.0
30560,41657.0,4,3,1,2,0,0,0,0,0.0,0,67.0
30175,41496.0,3,2,5,2,3,1,0,0,0.0,0,79.0
30172,41734.0,7,3,2,4,0,0,0,0,0.0,0,109.0
30560,41498.0,4,2,5,2,3,1,0,0,0.0,0,81.0
30175,41690.0,7,5,1,4,0,0,0,0,0.0,0,107.0
30175,41640.0,6,3,1,3,0,0,0,0,0.0,0,84.0
30179,41767.0,8,3,3,2,0,0,0,0,0.0,0,109.0
30179,41539.0,5,3,5,2,1,1,1,0,0.0,0,94.0
30175,41562.0,5,2,3,3,2,1,1,0,0.0,0,87.0
30181,41489.0,3,2,6,1,4,1,0,0,0.0,0,82.0
30181,41261.0,2,2,6,1,1,0,1,0,0.0,0,34.0
30181,41664.0,5,4,2,2,0,0,0,0,0.0,0,77.0
30181,41305.0,1,1,3,0,0,0,1,0,0.0,0,61.0
30172,41911.0,9,3,4,4,1,1,0,0,0.0,0,148.0
30179,41524.0,4,2,6,2,0,1,0,0,0.0,0,67.0
30560,41693.0,8,5,1,4,0,0,0,0,0.0,0,128.0
30179,41867.0,9,2,3,4,1,1,1,0,0.0,0,135.0
30181,41805.0,8,4,4,3,1,0,1,0,0.0,0,125.0
30175,41812.0,9,3,6,4,1,0,1,0,0.0,0,139.0
30175,41788.0,7,3,3,3,1,0,1,0,0.0,0,94.0
30175,41436.0,4,1,4,1,5,0,0,0,0.0,0,82.0
30560,41875.0,10,3,3,5,2,1,1,0,0.0,0,147.0
30175,41961.0,11,4,4,5,1,2,0,0,0.0,0,171.0
30172,41659.0,4,3,2,2,0,0,0,0,0.0,0,77.0
30175,41760.0,6,3,3,2,0,0,0,0,0.0,0,91.0
30175,41523.0,3,2,6,2,0,1,0,0,0.0,0,57.0
30172,40345.0,2,0,0,1,1,0,0,0,0.0,0,22.0
30172,41872.0,10,2,3,5,2,1,1,0,0.0,0,140.0
30175,41400.0,5,1,3,0,2,0,0,0,0.0,0,76.0
30175,41835.0,12,3,4,3,1,0,1,0,0.0,0,143.0
30175,41860.0,9,2,3,4,1,1,1,0,0.0,0,141.0
30175,41951.0,11,4,3,5,1,1,0,0,0.0,0,127.0
30560,41806.0,9,4,4,4,1,0,1,0,0.0,0,123.0
30175,41682.0,6,4,1,4,0,0,0,0,0.0,0,84.0
30175,41891.0,9,3,3,4,1,1,0,0,0.0,0,146.0
30172,41631.0,5,2,1,3,1,0,0,0,0.0,0,90.0
30181,41859.0,10,2,3,3,1,1,1,0,0.0,0,134.0
30172,41621.0,5,2,1,2,1,0,0,0,0.0,0,78.0
30560,41706.0,9,4,2,2,0,0,0,0,0.0,0,123.0
30560,41808.0,9,4,5,4,1,0,1,0,0.0,0,138.0
30175,41767.0,7,3,3,2,0,0,0,0,0.0,0,92.0
30172,41796.0,8,3,4,3,1,0,1,0,0.0,0,90.0
30175,41758.0,5,3,3,2,0,0,0,0,0.0,0,82.0
30175,41705.0,8,4,2,3,0,0,0,0,0.0,0,99.0
30175,41818.0,10,3,6,4,1,0,1,0,0.0,0,150.0
30560,41907.0,9,3,3,4,1,1,0,0,0.0,0,143.0
30181,41715.0,9,4,3,2,0,0,0,0,0.0,0,108.0
30179,41981.0,10,4,5,5,1,2,0,0,0.0,0,163.0
30241,41532.0,4,2,6,2,1,1,0,0,0.0,0,87.0
30560,41239.0,2,1,4,1,1,0,1,0,0.0,0,65.0
30175,41869.0,9,2,3,5,2,1,1,0,0.0,0,136.0
30181,41851.0,11,2,3,2,1,0,1,0,0.0,0,138.0
30181,41932.0,8,4,4,4,1,1,0,0,0.0,0,132.0
30175,41974.0,10,4,5,5,1,2,0,0,0.0,0,163.0
30172,41794.0,8,3,4,3,1,0,1,0,0.0,0,95.0
30175,42123.0,6,3,6,7,1,0,0,0,0.0,0,130.0
30066,41853.0,10,2,3,3,1,0,1,0,0.0,0,140.0
30175,42115.0,5,3,6,7,1,1,0,0,0.0,0,124.0
30175,41800.0,7,4,4,3,1,0,1,0,0.0,0,91.0
30181,41984.0,10,4,5,6,2,2,0,0,0.0,0,169.0
30181,41528.0,4,2,6,1,1,1,0,0,0.0,0,65.0
30172,42185.0,8,3,4,4,0,0,0,0,0.0,0,114.0
30175,41717.0,9,4,3,3,0,0,0,0,0.0,0,121.0
30181,42262.0,6,2,4,1,0,0,1,0,0.0,0,50.0
30560,41913.0,9,4,4,4,1,1,0,0,0.0,0,156.0
30175,42067.0,8,2,5,6,1,1,0,0,0.0,0,139.0
30241,41772.0,8,3,3,2,1,0,0,0,0.0,0,106.0
30172,42038.0,9,2,6,5,1,1,0,0,0.0,0,149.0
30175,41941.0,10,4,4,5,1,1,0,0,0.0,0,142.0
30172,42082.0,6,2,4,5,1,1,0,0,0.0,0,146.0
30175,41805.0,8,4,4,4,1,0,1,0,0.0,0,120.0
30181,41773.0,8,3,3,2,1,0,1,0,0.0,0,105.0
30560,41992.0,10,4,6,6,2,2,0,0,0.0,0,177.0
30560,41989.0,10,4,5,7,2,2,0,0,0.0,0,171.0
30181,41198.0,5,1,5,0,2,0,1,0,0.0,0,78.0
30560,41965.0,12,4,4,5,1,2,0,0,0.0,0,176.0
30175,41766.0,7,3,3,2,0,0,0,0,0.0,0,97.0
30175,41803.0,8,4,4,3,1,0,1,0,0.0,0,101.0
30175,41937.0,9,4,4,5,1,1,0,0,0.0,0,133.0
30175,41936.0,8,4,4,5,1,1,0,0,0.0,0,133.0
30175,41896.0,9,3,3,4,1,1,0,0,0.0,0,146.0
30172,41880.0,10,3,4,4,1,1,0,0,0.0,0,140.0
30560,42199.0,9,3,4,4,0,0,1,0,0.0,0,107.0
30175,42004.0,10,4,7,4,1,1,0,0,0.0,0,174.0
30181,42103.0,5,3,6,6,1,1,0,0,0.0,0,128.0
30560,41951.0,12,4,3,5,1,1,0,0,0.0,0,165.0
30179,42262.0,6,2,4,2,0,0,1,0,0.0,0,63.0
30560,42237.0,9,2,3,1,0,0,1,0,0.0,0,73.0
30066,42350.0,2,0,0,2,0,0,0,0,0.0,0,42.0
30560,42176.0,9,3,3,5,0,0,0,0,0.0,0,111.0
30175,42306.0,1,0,4,2,1,0,1,0,0.0,0,31.0
